condition,noise,run,node,epoch,grad_slope,grad_thresh,grad_pass,acc_variance,var_thresh,var_pass,local_converged,global_flag_value,log_reported_node,val_accuracy,source_file
cascaded_dp,0.5,1,ml1,40,,,,,,,,,,0.8832,exp_cascaded_dp_0.5_ml1_run1.log
cascaded_dp,0.5,1,ml1,41,,,,,,,,,,0.8864,exp_cascaded_dp_0.5_ml1_run1.log
cascaded_dp,0.5,1,ml1,42,,,,,,,,,,0.8854,exp_cascaded_dp_0.5_ml1_run1.log
cascaded_dp,0.5,1,ml1,43,,,,,,,,,,0.8922,exp_cascaded_dp_0.5_ml1_run1.log
cascaded_dp,0.5,1,ml1,44,,,,,,,,,,0.8915,exp_cascaded_dp_0.5_ml1_run1.log
cascaded_dp,0.5,1,ml1,45,,,,,,,,,,0.8859,exp_cascaded_dp_0.5_ml1_run1.log
cascaded_dp,0.5,1,ml1,46,,,,,,,,,,0.8869,exp_cascaded_dp_0.5_ml1_run1.log
cascaded_dp,0.5,1,ml1,47,,,,,,,,,,0.8950,exp_cascaded_dp_0.5_ml1_run1.log
cascaded_dp,0.5,1,ml1,48,,,,,,,,,,0.8961,exp_cascaded_dp_0.5_ml1_run1.log
cascaded_dp,0.5,1,ml1,49,,,,,,,,,,0.8935,exp_cascaded_dp_0.5_ml1_run1.log
cascaded_dp,0.5,1,ml1,50,,,,,,,,,,0.8957,exp_cascaded_dp_0.5_ml1_run1.log
cascaded_dp,0.5,1,ml2,1,,,,,,,,,,0.6203,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,2,,,,,,,,,,0.6506,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,3,,,,,,,,,,0.6240,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,4,,,,,,,,,,0.6743,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,5,,,,,,,,,,0.6860,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,6,1.398616,0.426100,False,0.00064851,0.00001951,False,False,0.0000,1,0.6938,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,7,1.965887,0.426100,False,0.00072646,0.00001951,False,False,0.0000,1,0.6986,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,8,0.975092,0.426100,False,0.00020231,0.00001951,False,False,0.0000,1,0.7172,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,9,0.696457,0.426100,False,0.00014695,0.00001951,False,False,0.0000,1,0.7150,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,10,0.180402,0.426100,True,0.00011920,0.00001951,False,False,0.0000,1,0.7214,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,11,0.764550,0.426100,False,0.00014272,0.00001951,False,False,0.0000,1,0.7358,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,12,0.735740,0.426100,False,0.00012747,0.00001951,False,False,0.0000,1,0.7440,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,13,0.180586,0.426100,True,0.00011642,0.00001951,False,False,0.0000,1,0.7375,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,14,0.135172,0.426100,True,0.00012255,0.00001951,False,False,0.0000,1,0.7553,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,15,0.831348,0.426100,False,0.00006025,0.00001951,False,False,0.0000,1,0.7523,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,16,0.979625,0.426100,False,0.00004283,0.00001951,False,False,0.0000,1,0.7425,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,17,0.620178,0.426100,False,0.00006415,0.00001951,False,False,0.0000,1,0.7588,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,18,0.387997,0.426100,True,0.00006252,0.00001951,False,False,0.0000,1,0.7666,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,19,0.391244,0.426100,True,0.00007835,0.00001951,False,False,0.5000,1,0.7650,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,20,0.135964,0.426100,True,0.00007965,0.00001951,False,False,0.5000,1,0.7648,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,21,0.212945,0.426100,True,0.00000708,0.00001951,True,False,0.5000,1,0.7642,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,22,,,,,,,,,,0.7653,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,23,,,,,,,,,,0.8081,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,24,,,,,,,,,,0.8221,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,25,,,,,,,,,,0.8490,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,26,,,,,,,,,,0.8636,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,27,,,,,,,,,,0.8698,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,28,,,,,,,,,,0.8607,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,29,,,,,,,,,,0.8765,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,30,,,,,,,,,,0.8731,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,31,,,,,,,,,,0.8799,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,32,,,,,,,,,,0.8756,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,33,,,,,,,,,,0.8755,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,34,,,,,,,,,,0.8842,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,35,,,,,,,,,,0.8852,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,36,,,,,,,,,,0.8888,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,37,,,,,,,,,,0.8863,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,38,,,,,,,,,,0.8894,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,39,,,,,,,,,,0.8884,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,40,,,,,,,,,,0.8883,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,41,,,,,,,,,,0.8922,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,42,,,,,,,,,,0.8903,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,43,,,,,,,,,,0.8897,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,44,,,,,,,,,,0.8921,exp_cascaded_dp_0.5_ml2_run1.log
